feature,weight
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,8.033456458984739e-05
Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,8.024417668851966e-05
Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,7.915034693935038e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,7.786106444310976e-05
Personal_or_Business_speed_mean,7.62916248172897e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,7.591997457591132e-05
log_Confirmation_-_Time_Placement_-_Time_diff,7.523176502746934e-05
Precipitation_in_millimeters,6.690369662498992e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,6.419290984431057e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,6.107035649767808e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,6.058658031784046e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,6.0380930264095554e-05
"Pickup_-_Time,_hour_speed_std",5.489594218832254e-05
"Confirmation_-_Time,_hour",5.239797648384432e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,5.229588886785815e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff,5.185648255945527e-05
Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,5.1046616679255145e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,5.005768395190533e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,4.9922481783134947e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,4.9710812476210595e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,4.8753757923462536e-05
Pickup_-_Weekday_(Mo_=_1)_speed_mean_to_median,4.8617522304050676e-05
Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,4.556077049518034e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,4.541411498531136e-05
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,4.4553875173000766e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,4.369540336021315e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,4.328318803196623e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,4.2513414483391976e-05
"Pickup_-_Time,_hour_speed_mean_to_median",4.198001347262204e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,4.1451310880722024e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,4.1247471851187436e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,4.0725305465415326e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,4.0555538009856576e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,3.931324796998344e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,3.6894828129440825e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,3.625969408126201e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff,3.606245108601374e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,3.5070427165743405e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,3.496120220450736e-05
Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,3.224219962347888e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,3.1426749224794226e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,3.128267810016188e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,3.114171221556923e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,3.075516495564133e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,2.9029975649478856e-05
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,2.8036891003478057e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,2.802792537653122e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,2.7567047685484747e-05
Destination_Lat_Destination_Long_speed_count,2.6536498742417257e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,2.651177353637785e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,2.5613643438866702e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,2.5188944523814193e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,2.4831623699079904e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,2.416512398131112e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,2.4092843818512892e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,2.3399836127545602e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,2.225994934012431e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,2.1701261409985114e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,2.012108085159201e-05
Platform_Type,1.9837363044016724e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,1.8974669435835184e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,1.844873893616722e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff,1.8238030901881318e-05
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,1.8115509723405105e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,1.810284462637096e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,1.8013465117051118e-05
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,1.6970058897650922e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,1.666432264197582e-05
Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,1.629355710494691e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,1.605825033958766e-05
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff,1.5836525067040596e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,1.5191104862812428e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff,1.4829139150612634e-05
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,1.4716924007161872e-05
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,1.4624822509512301e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,1.4280409167935152e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff,1.4232618017023427e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,1.3894327171091335e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,1.3878104377146413e-05
Pickup_-_Weekday_(Mo_=_1),1.3525478952816687e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,1.3440895065802485e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,1.3405977592131169e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,1.2753883293785268e-05
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,1.2519161457708248e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,1.24096580560169e-05
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,1.118784886006766e-05
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,1.0975293296414666e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,1.0920169581651141e-05
Platform_Type_speed_mean,1.0448633669650527e-05
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,1.0336751806686818e-05
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,9.765584988746941e-06
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,9.51100003173555e-06
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,9.335796350272788e-06
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,8.894828046108208e-06
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,8.031414574356318e-06
multiply_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,7.982920931847453e-06
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,6.82303426275947e-06
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,6.80568239297561e-06
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,6.74882428407662e-06
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,6.483011027367226e-06
Platform_Type_speed_median,4.840906997917019e-06
Platform_Type_speed_mean_to_median,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
Platform_Type_speed_q_diff,0.0
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,0.0
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
Platform_Type_speed_std,0.0
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Confirmation_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Placement_-_Time_diff_div_Confirmation_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff,0.0
multiply_Pickup_-_Time_Confirmation_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
multiply_Pickup_-_Time_Arrival_at_Pickup_-_Time_diff_div_Pickup_-_Time_Placement_-_Time_diff_Pickup_-_Time_Placement_-_Time_diff_div_Arrival_at_Pickup_-_Time_Confirmation_-_Time_diff,0.0
